path,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label,id,text
16573.png,0.4706705,0.5527389,-0.0984129,-0.450568,0.27504066,0.08997249,-0.45561308,0.27906588,0.45442718,0.19055669,0.118994005,0.64642715,-0.07883315,-0.18644954,-0.29807955,0.12885725,0.19398503,-0.13542762,0.2432915,-0.27312467,1,16573,got a new slow cooker
16579.png,0.67649055,-0.15526433,-1.1369767,0.19865091,0.46116602,0.027619487,-0.38643602,-0.26608008,0.19112283,-0.023971368,-0.80329543,0.65802926,-0.60971963,-1.1075426,-0.9284941,-0.09320576,-0.008884151,0.21277796,0.42838886,-0.5457285,1,16579,when your finally starting to be accepted for who you are
16587.png,0.5217881,-0.76816434,-0.5112485,0.14721721,-0.16864489,-0.78042006,-0.3675138,-0.54943186,0.78204966,0.8789659,-0.76755106,1.0495477,-0.87282205,-0.43639725,-1.4156843,0.7644145,1.3425405,-0.1212102,-0.2334229,-0.39145303,1,16587,tham that's methed up!!
16593.png,0.55200636,0.45972568,-0.3218262,0.020762729,-0.09331851,0.15995774,0.05021174,-0.0342487,0.42617685,0.11110237,0.058591075,0.97501034,-0.29391193,0.31016743,-0.8685737,0.5291157,0.26703754,-0.13721147,0.0022463128,-0.14667533,1,16593,michelle is very jealous she didn't get a yummy hog dog to eat
16702.png,0.64472944,-0.055877276,0.10912973,-0.47202942,0.68929046,0.2081671,-0.23047887,-0.05582424,0.76927185,0.5699463,0.6779888,-0.39820743,-0.44344807,-0.8852689,-0.7141083,0.013756178,0.85201174,0.65318465,0.7770778,0.5833408,1,16702,vlad the impaler loved eating food and killing people
16720.png,0.41886237,0.009129783,-0.18889028,-0.102699466,0.14273314,-0.105733104,-0.6350075,0.47380078,0.66156447,0.13759048,-0.61619526,0.76088476,-0.24361077,-1.1168466,-0.49050984,-0.071258016,0.61764055,0.2251993,0.454888,0.58690095,1,16720,"my birthday is close, i am excited"
16780.png,0.43683165,-0.3096632,-0.7339184,-0.23254707,-0.14156203,0.26609075,0.3765309,0.40195882,0.61923444,0.30521017,-0.875483,0.561715,-0.47449148,0.01608013,-0.22231132,0.45730674,0.8688331,0.28980863,0.5958222,-0.3457708,1,16780,education $1000 a child's smile priceless
16783.png,0.14276727,0.5504108,-0.2494286,0.4935118,-0.15778752,0.6152369,0.2749686,-0.2657601,1.5946606,-0.011764426,-0.00423821,0.006950886,-0.07490361,-0.20911804,0.27919403,-0.20524734,0.4727156,0.09857237,-1.047013,1.0974507,1,16783,a lynching in indiana in the early 30s
16784.png,1.0014942,-0.3667273,0.31258017,0.23033944,-0.43987882,-0.5536874,0.29113427,-0.28687572,0.4989904,1.427559,-0.20406683,1.5647504,-0.41738302,-1.157952,-1.2209134,1.1145474,-0.87395614,1.3307415,0.34881482,1.3903761,1,16784,"o yeah we got the nintendo switch! hey goat, yes human? close your eyes goat, ok human"
16785.png,0.49193096,-0.7875406,-0.3803516,0.8355974,1.1405867,-0.18423149,0.4083072,-0.8099305,0.94211996,1.0375216,-0.46112746,1.2162789,-0.18869501,-0.27898595,-0.35272267,-0.14790547,-0.30072936,-0.016223006,-0.16067767,0.49195978,1,16785,yall ready to eat!?
16820.png,0.9288231,0.011142602,-0.3431874,0.2829836,0.32866398,-0.7735806,-1.089178,-0.17097718,0.5163846,0.116515204,-0.7987195,1.2267234,-0.4973582,-0.556093,-0.6057948,-0.06179685,-0.089069754,1.1363915,0.55212235,1.6717545,1,16820,thinking befor '' '' robbery
16824.png,0.28919628,-0.19093539,-0.42196396,0.61868185,0.10644823,-0.2692066,-0.18202771,0.40411085,1.0006188,0.09275176,-0.3413863,0.37863132,-0.6636634,-0.5918754,-0.76958305,0.61897236,0.8386006,-0.24180852,-0.07528088,-0.55233604,1,16824,removes polish with chemicals no one bats an eye... starts world war ii commits crimes against the polish
16830.png,0.77489007,0.13477685,-0.65716106,0.075824596,-0.10508187,-0.75028473,-0.79483724,0.20702887,1.6070205,0.041648444,-0.39014181,0.5591634,-0.8555067,-0.21139747,-0.09958809,0.35202086,0.3692419,0.61791027,0.17744917,0.105571575,1,16830,the holocaust is a sad moment in history
16845.png,1.0256625,0.015783867,-0.78356415,-0.19593787,0.28422192,-0.08024896,-0.49794692,-0.17330107,0.9667072,0.2749186,-0.27578375,-0.10111101,-0.27520907,0.44546595,-0.19501173,0.03664919,0.123075336,-0.25897896,0.3091735,-0.31947193,1,16845,nothings impossible
16857.png,0.23839445,0.29891658,-0.081560805,0.2536459,-0.65297264,-0.66139346,0.00043767318,-0.3803205,0.8843986,0.6087134,-0.040067516,0.7953546,-1.1840898,-0.80896175,-1.0469626,0.65629035,0.9714626,0.92850304,-0.43534854,-0.110222064,1,16857,some people are like old tvs they need to be slapped a few times to get the fucking picture
16873.png,0.47233716,-0.5788743,-1.3014464,-0.001349309,-0.18602537,-0.07795649,-0.43429127,-0.004336003,0.88935935,0.22548257,0.11313258,1.2081623,0.34826338,-0.23514426,-0.22133929,0.21858028,0.43090948,-0.194522,0.11714903,0.4639915,1,16873,"i know you like her son, but you can't just pull a girls hair... until she's 30 or so. they actually come around on this one"
16874.png,0.0931425,0.2081712,-0.026833639,-0.030003095,0.16839643,-0.5934406,-0.22568126,0.2392934,0.29068947,0.124517605,-0.93173724,0.00991054,-0.002220299,-0.19403304,-0.9985756,-0.051943637,0.5703681,0.011398953,0.79521006,0.24157225,1,16874,that's a little racist
16892.png,0.60010666,0.7485892,0.024987161,0.09980952,-0.3504568,-0.121854626,0.36497468,-0.01448274,0.14700785,0.19787091,0.19741428,0.6461565,-0.3984777,-0.3423428,-0.24635246,0.39345545,0.8198785,0.017978039,0.06413195,-0.07298764,1,16892,farrakhan speech at united center in chicago breaking news nation of islam members listen to minister louis
16894.png,0.31297964,0.6002882,-0.47776806,-0.84083694,0.14513361,-0.4674694,-0.46664307,0.012523394,0.2331526,-0.00341155,0.21618406,1.216641,0.029952679,-0.16977654,-1.1766634,0.3778698,0.41415945,-0.1227539,0.15052253,-0.017934283,1,16894,did you know that pigs are cannibals? disgusting savages
16920.png,-0.08250625,-0.060855754,0.10702972,0.3030431,-0.3862684,0.39845333,0.051724408,0.3524462,1.4675453,0.7464716,-0.59008133,1.1621639,-0.58620703,-0.11229042,0.6938448,0.14788944,0.6842186,0.3077849,0.64869684,-0.5026936,1,16920,cartoon image of a soldier from wwii
16927.png,0.025088152,0.026013097,-0.02100353,0.42633355,-0.34735644,0.13362971,0.68013847,-0.2781319,1.0920197,0.83132786,-0.9601551,1.4291494,-0.8157969,-0.2620218,0.081338994,0.06913816,1.1303482,-0.25523546,0.04296925,0.2661891,1,16927,chuck norris? never heard of her
16934.png,-0.19796072,0.012252828,-0.6207684,0.047956042,-0.26620877,-0.414889,-0.2363307,0.031694736,1.4124091,0.14768508,-0.17726481,1.0923365,-0.52569664,-0.5269862,-1.5030639,0.08769419,1.096355,-0.02244668,0.6030261,0.36723992,1,16934,mother fixing her daughters hair
16935.png,0.5137079,-0.18813641,-0.52070445,0.43048403,-0.37121794,-0.48396632,0.20973618,0.41702944,0.9004092,-0.09077239,0.07572408,-0.06805326,-0.41849434,-0.06782705,-0.2029902,0.011236183,1.2324922,-0.3018066,0.33026096,-0.06137713,1,16935,the perfect bag doesnt exi--
16947.png,0.96317506,0.4186508,-1.3723693,-0.07079219,-0.023868334,0.01669774,0.34253308,0.74875134,0.061545014,0.2925428,-0.26670352,0.64889824,-0.7480207,0.02093942,-1.019265,0.03988921,0.93559796,-0.14681518,1.0964564,0.14803384,1,16947,gangster gettig shot
16952.png,0.29095843,-0.1416812,-0.3250486,-0.8141187,-0.1930584,-0.103026204,0.77851623,-0.20120113,1.3453059,0.04454268,-1.0076869,0.31985733,-0.6012583,-1.017667,-0.95700115,0.1557048,1.1544385,0.6125896,0.39011377,0.33433476,1,16952,go sports! do the thing! win the points!
16954.png,0.43790856,-0.05371929,0.34249243,0.27838212,-0.038728844,-0.49219263,0.30349493,0.8115416,0.23704538,0.60493565,-0.40685958,0.6937937,-0.72906435,-0.8875547,-0.70304364,0.30613655,0.5681569,-0.03219876,0.41092682,0.70629483,1,16954,tag the little guy who thinks he can take on anyone
16973.png,0.8855054,1.0264496,-0.7330109,0.1758623,0.072096154,0.36506444,0.19919686,0.41192603,0.31197143,0.60364014,-0.47761568,0.55807877,-0.19811791,-1.0617298,-0.106160186,0.40037954,0.8714768,0.42138657,-0.021790244,0.04247401,1,16973,when mom dresses you for picture day
17023.png,0.05006262,0.17570432,-0.33463967,-0.3161415,0.6529111,-0.535204,-0.31884873,0.039142396,0.11342096,0.41746345,-0.81335825,-0.06229627,-0.056820612,0.28960195,-0.922944,-0.14425093,0.5342521,-0.170489,-0.13887772,0.33184233,1,17023,when you have a small dick and tell a jewish girl to suck it i can't
17025.png,1.0615577,0.07660516,-0.5245609,0.024115747,0.11337158,0.25840807,-0.22853433,0.27625662,0.2355639,0.3408466,-0.2909755,0.3845404,-0.14695075,-0.33573246,-1.218846,0.7267631,0.4656826,0.32310757,0.13384211,0.1331103,1,17025,i hate americans more than hillary or obama..!! trust me.
17058.png,-0.14537422,0.44237736,-0.41544074,0.2590883,-0.12708323,0.3504345,0.42097548,-0.1965863,0.29815438,0.5076479,-0.40702072,1.239682,-0.77608144,-1.3388578,-1.1745417,-0.20377916,-0.14465527,0.41476196,0.37140942,0.38527852,1,17058,ethnic jesus
17086.png,0.15071008,0.4029749,0.7006709,0.056720495,0.58389926,-0.068201385,0.08683534,0.4478044,0.3692005,0.37135276,-0.020399474,1.1415968,-0.0049016885,-0.010874789,-0.9304314,0.07594877,0.70746344,0.20193295,0.31925467,-0.46591792,1,17086,oh you're triggered? must be hard being a special snowflake
17089.png,1.038872,-0.079777606,-0.9073455,-0.2770272,-1.0736831,-0.69079435,0.22153465,0.54630077,0.69113934,0.3506945,0.054369442,0.9747858,-0.392319,0.57043564,-0.43257323,0.5409285,0.109067306,1.453613,0.10900148,-0.17611594,1,17089,"about my page there will be shit you don't like, i'm going to post it anyway"
17093.png,0.7824945,-0.68471867,-0.6241552,-0.81385046,0.22375958,-0.50957537,-0.034796495,-0.05999321,1.0330602,0.042171847,-1.017336,0.71904373,-0.33118528,0.06920623,-0.5079772,-0.16624892,-0.004697133,0.60385376,-0.76014495,0.14568801,1,17093,when you don't have a pool but it is a hot summer day
17230.png,0.8384483,-0.15948154,-0.5434379,-0.08390533,0.38836375,0.38182116,0.1705865,-0.36932006,0.24477538,1.2032565,-0.12126131,0.66930836,0.31683883,-0.38266918,-0.45623913,0.17556518,0.25080073,0.007970062,0.112214275,0.7100571,1,17230,my face when i find out that school is canceled
17234.png,0.5516087,-0.059718437,-0.4926402,0.3667217,-0.13988236,-0.408129,-0.17924078,-0.062882125,1.34066,0.45107898,-0.26644132,0.61296725,-0.38454157,0.052684758,-0.5731216,0.4382175,-0.06506057,-0.3226054,-0.32690397,1.3317996,1,17234,what's worse than a female driver?
17235.png,0.4439991,-0.4473024,-0.28127384,-0.32393354,-0.0072415285,-0.17831193,-0.45883384,0.5827589,0.2510913,0.4245338,-0.45252845,0.51846963,-0.19087076,-0.69645286,-0.86590433,-0.10546888,0.18509574,0.020869404,0.42275035,-0.4739081,1,17235,if it's brown flush it down
17236.png,0.25066796,-0.38968378,-0.69499034,-0.79450977,0.4015127,-0.24955112,-0.9117672,-0.085853785,-0.09893316,-0.11020228,-0.7002906,0.0525058,-0.67322147,0.15515341,-1.1614339,0.060498916,0.54592836,0.28536934,0.50283366,-0.56802136,1,17236,this just in caitlyn jenner claims bruce fondled her for decades
17238.png,0.72222364,0.53357476,-0.62929815,0.01014716,-0.09076841,0.8342305,0.3932422,-0.1377975,0.61575377,0.45531586,-0.06396868,0.35095286,0.1354913,-0.01858782,0.047726415,-0.17079574,-0.3477237,0.17443793,-0.82745373,0.030128652,1,17238,refugees welcome
17248.png,1.067694,-0.0061358903,-0.51936233,0.29770744,-0.038346734,0.16786242,-0.057808656,0.041107874,0.8412757,-0.46964866,-0.98190784,1.3810072,-0.40399522,-0.8699331,-0.756217,0.0458154,0.33824298,0.25129285,0.7705851,0.036809407,1,17248,what we do in our bedroom is none of your business which is why we have parades that block traffic and force you to see examples of what we do in our bedroom
17268.png,0.63732004,0.29123813,-0.1645087,0.5432239,-0.11505626,-0.60473245,0.79210657,0.662072,0.82029974,0.7098134,-0.19640802,1.2334453,-0.4965756,-0.12346024,-0.6292167,-0.13196164,0.63104683,0.09596363,-0.41897896,0.31143057,1,17268,when you're doing target practice safely out at sea
17280.png,0.5518941,-0.42423233,-1.1828644,0.6548075,-0.2888159,-0.7754353,0.042720567,0.03909145,1.1182469,0.8422145,-0.5659909,1.419852,-0.9814842,0.1688715,-0.7372869,0.66806424,-0.6584472,0.3072385,-0.578704,0.64277935,1,17280,what men want
17289.png,0.74752676,-0.13844915,-0.44147354,-0.06719928,-0.18871932,0.49210292,0.070136845,0.6693279,0.27250633,0.09212063,-0.39782283,0.35767743,-0.21097067,0.12120094,-1.3876305,0.12801808,0.86556035,0.18684351,0.67742556,-0.18977042,1,17289,breaking news the people don't believe our bullshit anymore
17294.png,0.15983082,0.3471859,0.3169595,-0.012625502,-0.08874956,-0.17020226,0.020901155,0.38697824,0.7305658,0.36758184,-0.2632688,0.52553475,0.015356425,-0.46119827,-0.109983884,-0.1669805,0.39657307,-0.13730308,-0.29317573,0.2841599,1,17294,see? i fuckin told you! a little foil on top keeps them juicy
17296.png,1.012187,-0.33633804,-0.5703214,-0.14863646,-0.07035309,0.123874195,-0.5039571,-0.08680582,0.6079929,0.16506565,-0.6833424,1.0155092,-0.115855694,-0.75402963,-0.6583084,-0.22817996,0.66894203,-0.4271457,0.17197877,0.4533587,1,17296,"the cashier seemed to appreciate that i bagged my own groceries until i unpacked them all and said, ""that's how i want you to do it."""
17305.png,0.45103917,0.4466922,-0.49780923,0.094648875,0.25018036,-0.7037665,0.27199465,0.20063713,1.1426164,0.10523228,-0.78460884,0.3290577,-0.8051805,-0.56061494,-0.49899277,0.96730137,-0.14140163,0.9681076,0.09648066,0.024062315,1,17305,i've told my neighbor to keep thier pug out of my yard 3 times already
17348.png,0.44813308,-0.11842025,-0.10770127,0.06841571,0.2610154,-0.2711013,0.13925578,-0.6862876,-0.3177116,0.8525309,-0.14113334,0.26061985,-0.1266298,-0.7302596,-1.0147297,0.23193282,-0.18045796,0.25300837,0.088214196,0.46860906,1,17348,what do you mean being funny isn't just saying hoes mad?
17354.png,0.31530175,0.8361644,-0.13125852,-0.52712816,-0.5488254,-0.9232406,0.026956227,0.3637486,0.7906674,0.33083043,-0.8053764,0.31740755,-0.59157956,0.42276913,-0.5854491,-0.24959472,1.4038012,-0.27415273,0.24668664,0.42499146,1,17354,mlk giving a powerful speech
17356.png,0.30743322,-0.21065034,0.13538244,0.57660526,0.042675797,-0.8163392,-0.1972413,-0.18424058,1.3095448,0.9475085,-0.44437176,0.58799845,0.16263646,0.28145915,0.371613,-0.5363248,0.16708602,0.3626305,-0.58859706,-0.36327592,1,17356,nothing is stronger than love except a tiger ii
17369.png,0.25646907,-0.21198572,-0.25998712,0.084278546,-0.5074824,0.010298675,-0.042311627,-0.077044025,1.0495775,-0.18382202,-0.34521893,0.95404696,-0.2074983,-0.35024107,-0.35383204,-0.1804522,0.19576259,0.6796222,0.14546293,0.111179926,1,17369,the deep-state is about tobe barr-becued
17386.png,0.9456562,0.16417585,-1.0732038,0.061789908,0.4470462,0.32130396,0.046593692,0.4505563,1.6376215,1.0135401,-0.052779444,0.7274087,0.31727317,0.11172286,-0.09099146,0.29398108,0.20344345,0.44229665,0.2647861,0.78765315,1,17386,"mean a thing, it does not if that swing it ain't got"
17390.png,1.2136889,0.21954487,-1.2484035,0.32860494,0.8554263,0.16154687,0.9003618,-0.4360188,0.8152112,0.4551231,0.8914916,0.30463114,0.09007794,0.44774133,0.4231734,1.0279185,0.46236676,-0.92606455,-0.5361013,0.19341914,1,17390,"when someone starts acting all friendly, but you already know what they really are"
17392.png,0.112423144,-0.111590005,0.27088636,0.13137914,-0.3484504,0.13012603,0.045342933,0.18368144,0.77697766,0.17304462,-0.4560859,0.7453257,-0.5024283,-0.43010235,-0.47143114,0.3558579,0.5497897,1.2128351,0.23672467,-0.2739284,1,17392,we are all apart of god's plan. christ will come to us
17405.png,1.4034662,0.036080472,-0.0865027,-0.16290608,0.22750692,-0.52417946,-0.43135452,-0.17432976,1.8185693,0.5648155,-0.6571935,0.99622923,-0.29786727,-1.4602258,0.51286286,-0.3134179,0.5827127,1.1126482,0.62872756,0.32307267,1,17405,"i'm so patriotic, i piss red, white, and blue my doctor said it may be pancreatic cancer i told him to shut his commie mouth"
17420.png,0.7537747,-0.20340301,-0.45791084,-0.07746654,-0.08047488,0.050909076,-0.25609118,0.0360361,0.6218754,0.74591327,0.0021360298,0.18376052,-0.8619982,0.013050843,-0.42487457,0.83198345,0.9742068,0.061648387,0.69584644,-0.13579549,1,17420,i have yet begun to defile myself
17438.png,0.6394486,-0.72738326,-0.23530442,-0.21900445,0.05192207,-0.6528761,-0.82120526,-0.55915153,0.59627056,1.3868409,-0.36013708,0.22683129,-0.216223,-1.4709032,-1.149714,0.3129063,-0.20245138,0.8950178,0.93298984,-0.27378187,1,17438,hello there
17439.png,0.61185634,0.48050785,-0.72411793,0.11920426,0.6443725,-0.5091898,-0.21006022,0.29313695,0.30403712,-0.05186027,0.59741634,1.811569,-1.1382402,-0.83498025,-0.66568273,0.0048955604,0.620941,0.9268831,-0.18981737,0.69229466,1,17439,when you stuff your jewish chicken before you give it a good roast
17458.png,0.19778545,-0.38600332,-0.70243126,-0.5589127,-0.22052197,-0.5013354,-0.30477983,0.13825625,0.5693084,0.11860272,-0.18493322,0.8888374,-0.6930001,-0.07720416,-0.7809159,0.76735896,1.3462703,-0.092921115,0.034670047,0.04103873,1,17458,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you?"
17459.png,0.7428787,-0.2019421,-0.7633763,0.10022979,-0.397612,0.53081304,0.08811855,-0.1154616,0.613616,0.08845912,-0.1714813,0.6146763,-0.07616466,-1.0557308,-0.59118205,-0.42998314,0.5889379,0.26065496,0.36575526,-0.22178246,1,17459,"""if that fuckin bastard wins, we're all going to hang from nooses! you better fix this shit!"" -hillary clinton email to donna brazile october 17, 2016"
17469.png,0.55374974,-0.1187341,-0.7411913,-0.25087705,0.50195867,-0.7802588,-0.32475016,0.3160445,0.6532203,-0.524402,0.027063437,0.7960394,-0.57770056,-0.36026403,-0.421493,0.28079283,0.9149057,-0.087661244,-0.30052504,0.5676876,1,17469,"chelsea clinton.. so ugly that when she gives head, it counts as anal"
17483.png,0.520507,0.24247046,-0.4381346,-0.31776643,0.2914029,0.35410598,0.5072191,0.7755385,0.5843632,0.5147246,-0.69965416,1.1675054,-0.7330881,-0.7049248,-0.7005604,-0.22558987,0.8932642,0.42233136,0.75994873,-0.10175391,1,17483,when someone asks why im such a cunt just am
17495.png,0.62638414,0.0028667953,0.046854436,0.5067118,-0.3261135,0.16030458,0.03739148,-0.074879736,0.93426454,-0.18066345,-0.9176754,1.3138608,-0.8350261,-0.5417304,-0.59400564,-0.14273554,0.22310047,0.96325284,0.57286274,-0.16548435,1,17495,black men latin men asian men white men
17504.png,-0.4429537,-0.65507174,-0.8105859,-0.35580164,-0.30813923,-0.19462523,0.22640751,0.15602306,1.283784,0.5318511,-0.67104787,1.210122,-1.0865818,-0.1714019,-0.6789741,0.6993638,0.080818996,0.18161817,-0.01326894,1.0544584,1,17504,beach vibe
17523.png,0.4467706,0.40756017,-0.34535772,0.29070246,-0.17351617,-0.011795545,-0.43929043,-0.548239,0.30568844,-0.90622735,-0.06284877,0.704809,-0.4631497,-0.26486117,-0.46478948,-0.2401911,0.94018215,-0.37405494,-0.03444978,0.17247956,1,17523,"who assassinated joan rivers after she trashed obama, remember"
17530.png,0.5848764,-0.48384637,-0.375202,-0.61608344,-0.44200334,0.09822247,-0.077317536,0.13765623,0.70329344,0.5562506,-1.1724023,0.039062783,-0.32777187,-1.0227549,-0.80748343,0.16046023,0.7657098,0.5786116,0.15108559,-0.24515523,1,17530,when your team wins the world cup
17532.png,0.7451183,0.55381525,-0.58387846,0.6185646,-0.200618,-0.41627514,0.21485232,0.5677878,0.69004416,-0.013183642,-0.46726483,0.968278,0.35405865,-0.22971986,-1.1259012,0.43402344,-0.124162406,0.30910477,0.011653252,0.75585055,1,17532,firefighter saves baby
17536.png,0.15246798,-0.5882996,-0.19867027,-0.118963845,0.681483,-0.23236834,-0.30106696,0.30006105,0.57864296,0.7720156,-0.6245002,1.1078633,-0.35259417,-0.19343223,-1.2280277,-0.02449011,0.41545972,-0.22923826,0.3710561,-0.024182273,1,17536,when you finally meet a girl that can make you bust from head please may i have some more
17548.png,-0.28133664,0.07029521,-0.35305393,-0.3091365,-0.068331495,-0.15022735,-0.12893508,0.18135127,1.0043012,0.08682303,-0.49152222,1.1120452,-0.16191566,-0.7789418,-0.59603983,0.48701268,0.8946353,-0.11909501,0.40757802,0.23891406,1,17548,the enemy within ilhan omar linda sarsour rashida tlaib ocasto-cortez
17564.png,0.20316522,0.2816614,-0.64680684,0.28544226,0.50336045,-0.030013794,-0.018354584,0.13311622,0.07998888,0.29854158,-0.37756678,0.5424634,-0.52555597,-0.07428267,-1.0251675,-0.2453003,0.5038374,-0.1992435,0.48719648,-0.028764894,1,17564,do i make you horny baby.... do i??????
17582.png,0.669209,-0.021613235,0.41772303,-0.050034754,-0.2881922,-0.21432714,0.28490403,0.2136238,0.0875712,1.2078857,-0.25112322,0.7757352,0.26280054,-0.04124243,-0.07641988,0.45266667,-0.056231353,-0.42022344,-0.47176498,0.8237246,1,17582,"""we should make it harder for criminals to get guns..."" ""...if even to prevent one tragedy"" but let's not make it harder for perverts to use the ladies room... ...if even to prevent rape? one"
17598.png,0.8109611,1.0599929,-0.5741482,0.8347967,-0.54904085,-0.8250035,0.24469344,-0.035329644,-0.30211413,0.7213754,-1.2567753,0.6252873,-0.67055035,-0.37750778,-1.9734315,0.34923017,-0.2026922,1.1734997,0.7919539,-0.33263412,1,17598,when you have an 80 point iq but it's the highest in your village
17609.png,0.85944796,0.19712107,-0.34641796,-0.47147974,-0.5908409,-0.09606489,-0.005834002,0.47451314,0.7370906,0.43181613,-0.20860748,1.0666571,-0.37505436,-0.047511604,-1.2404952,-0.27689478,0.5435296,-0.29417542,0.60927904,-0.28241053,1,17609,well look what time it is... time to piss off the liberals with a tweet!!!
17623.png,0.33191907,-0.044258945,0.009191908,0.38705337,0.16569442,0.009859284,0.256922,0.036450636,0.31648812,0.34303772,-0.20065074,0.52060986,-0.8113826,0.109937035,-0.6652435,-0.111366965,0.87976843,-0.14308645,-0.09174816,0.057736307,1,17623,how do you like my retro red bike?
17624.png,0.117197774,0.5632569,-0.186088,0.25529307,0.121704206,-0.04694077,0.62637293,0.40289772,0.558329,1.1386099,-0.08813914,1.9881166,-0.73658717,-0.75083685,-0.280589,-0.055212237,-0.57612324,0.53473973,1.2814804,0.61232114,1,17624,just trying to do my part
17634.png,0.9524548,0.7742568,-0.5218168,1.1179965,-0.9547433,0.34671134,0.81458026,-0.17674665,0.29588306,1.1658603,-0.9814124,0.45216054,-0.40446997,0.41700223,-0.41096756,1.0810634,-0.04331966,1.2426869,-0.286329,0.22220671,1,17634,when she's mad at you but you want her attention
17643.png,0.07148399,-0.06268323,-0.60569465,0.17118338,-0.47058874,-0.7457954,0.14422353,0.21390471,0.523878,0.43488717,-0.53294533,1.0384092,-0.23545069,-0.72875834,-0.64941573,-0.17027864,1.1009511,-0.37659425,0.55831265,-0.0676854,1,17643,making decent coffee
17645.png,0.7889377,0.668731,-0.42457157,0.025096184,-1.5725263,-0.4597505,0.6461651,-0.32343608,0.9370719,0.8322142,-0.70068383,1.5416251,-1.4807286,-0.8491914,-0.7794209,-0.07836402,0.2626853,0.9899031,-0.39663732,0.41532627,1,17645,man survives a kodak bear attack with just a 22 pistol the friend he shot in the knee was not as lucky
17649.png,0.24811266,-0.018817613,-0.06831671,0.028783536,0.009224918,-0.0067463466,-0.78922147,0.34644946,-0.027203389,0.32153967,-0.32450956,0.39038247,-0.43796986,-0.297406,-0.8698675,-0.09948642,0.6668159,0.021201309,0.7929213,0.19779101,1,17649,can you see the difference?
17653.png,0.57974374,-0.073890574,-0.44674757,0.32488152,-0.25954303,-0.008679504,0.10549347,0.26726612,0.91802573,0.6373814,0.008231409,1.6433148,-1.1625903,-0.5649171,-1.0506303,-0.1056845,0.6759363,0.21853001,1.0858946,0.6706541,1,17653,when you have a small dick and tell a jewish girl to suck it. i can't
17659.png,0.3336182,-0.019870171,-0.62851006,0.7635182,0.37793264,-0.8125352,-0.13344757,0.40657544,0.7296988,-0.2715185,-0.72363055,0.6043861,-0.71656233,-0.51275945,-0.93004346,-0.29363438,1.1484016,-0.35066488,-0.22600591,-0.12106534,1,17659,ex girfriends be like.. i don't even care what he does anymore!!!
17829.png,0.37958023,0.51062614,-0.85654,-0.32861048,0.028744865,0.061841104,-0.6498816,-0.032201383,0.9098835,0.8794185,-0.46373686,0.9572635,-0.6388272,-0.23530748,-1.08042,0.61638194,0.33151194,0.489396,-0.1838466,-0.17475553,1,17829,when you tell him he can't go to chic-fil-a on sundays. what do you mean?
17830.png,0.5978092,0.17642228,-0.46734834,-0.08959868,1.3617449,-0.8570657,-0.8630869,-0.11287004,0.7512928,-0.22604518,-0.34289706,1.0641121,-0.20324783,0.14245068,-1.069281,0.20894104,0.55081314,-0.14456905,-0.8758056,1.2151518,1,17830,exfoliating with the tears of my haters
17832.png,0.12758218,0.2148238,-0.5875643,-0.39460486,-0.018265259,-0.15063836,0.38081715,-0.3271672,0.51398385,0.5361671,-0.15216692,0.5957392,-0.5086511,0.29787847,-0.85385555,0.9292362,0.63755536,-0.5441842,0.1083264,-0.42214257,1,17832,it's time we make peace with islam
17834.png,0.98822653,-0.36472335,0.08601628,-0.18783209,0.51817423,-0.42680886,-0.18321033,-0.4663727,0.943542,0.17102219,-0.6318889,1.1558444,-0.5278013,-0.034697007,-0.32142136,-0.25602448,0.29923204,0.46337557,-0.021985687,0.5647548,1,17834,meanwhile at the isis strip club
17842.png,0.181046,0.13169025,-0.5945309,-0.71693796,0.078106746,-0.44199362,0.14114682,0.3691558,0.667565,-0.21490358,-0.25384325,0.9133574,-0.36746353,0.19722526,-0.6518643,0.32278138,0.09217115,0.23665652,-0.068957224,-0.49623504,1,17842,"the same laws that you support to silence people you disagree with can be used to silence you, dumbass"
17843.png,0.10471817,0.37151378,0.051285755,0.3265326,-0.05809849,-0.83171636,0.092199236,-0.2879802,0.41364095,0.84027845,-0.06338867,0.927332,-0.51010215,-0.6972334,0.14008784,-0.48280364,0.26426515,-0.022790063,-0.0875962,0.6110601,1,17843,see? i fuckin told you a little foil on top keeps them juicy medium rare is best
17850.png,0.57658327,-0.15822442,-0.66913223,-0.5154828,-0.4961397,-0.397652,0.20987582,0.4338042,0.6714963,0.75098485,-0.27266,0.6239335,-0.38600606,0.0136378,-1.1178647,0.8837794,1.0888066,0.7521705,0.030630268,0.46728215,1,17850,"if trump gets elected, i'm leaving the country! like and share if you think i should leave"
17853.png,0.20154841,-0.42792207,-0.05205697,-0.9445145,0.048963208,-0.49096546,0.58354867,0.21105574,0.9241109,-0.054465372,0.12340283,1.0318103,0.022623662,-0.2630142,-0.33605975,0.12647334,0.62846476,-0.07063873,-0.07181208,-0.5697047,1,17853,man of the year
